,Mapa,Cve_Ent,Nom_Ent,Nom_Abr,Cve_Mun,Nom_Mun,clave
282000,301940001,30,Veracruz de Ignacio de la Llave,Ver.,194,Villa Aldama,30_194
282011,301950001,30,Veracruz de Ignacio de la Llave,Ver.,195,Xoxocotla,30_195
282029,301960001,30,Veracruz de Ignacio de la Llave,Ver.,196,Yanga,30_196
282074,301970001,30,Veracruz de Ignacio de la Llave,Ver.,197,Yecuatla,30_197
282144,301980001,30,Veracruz de Ignacio de la Llave,Ver.,198,Zacualpan,30_198
282218,301990001,30,Veracruz de Ignacio de la Llave,Ver.,199,Zaragoza,30_199
282241,302000001,30,Veracruz de Ignacio de la Llave,Ver.,200,Zentla,30_200
282299,302010001,30,Veracruz de Ignacio de la Llave,Ver.,201,Zongolica,30_201
282452,302020001,30,Veracruz de Ignacio de la Llave,Ver.,202,Zontecomatlán de López y Fuentes,30_202
282551,302030001,30,Veracruz de Ignacio de la Llave,Ver.,203,Zozocolco de Hidalgo,30_203
282581,302040001,30,Veracruz de Ignacio de la Llave,Ver.,204,Agua Dulce,30_204
282686,302050001,30,Veracruz de Ignacio de la Llave,Ver.,205,El Higo,30_205
282855,302060001,30,Veracruz de Ignacio de la Llave,Ver.,206,Nanchital de Lázaro Cárdenas del Río,30_206
282881,302070001,30,Veracruz de Ignacio de la Llave,Ver.,207,Tres Valles,30_207
283227,302080001,30,Veracruz de Ignacio de la Llave,Ver.,208,Carlos A. Carrillo,30_208
283316,302090001,30,Veracruz de Ignacio de la Llave,Ver.,209,Tatahuicapan de Juárez,30_209
283391,302100001,30,Veracruz de Ignacio de la Llave,Ver.,210,Uxpanapa,30_210
283604,302110001,30,Veracruz de Ignacio de la Llave,Ver.,211,San Rafael,30_211
283728,302120001,30,Veracruz de Ignacio de la Llave,Ver.,212,Santiago Sochiapan,30_212
283853,310010001,31,Yucatán,Yuc.,1,Abalá,31_1
283892,310020001,31,Yucatán,Yuc.,2,Acanceh,31_2
283970,310030001,31,Yucatán,Yuc.,3,Akil,31_3
284004,310040001,31,Yucatán,Yuc.,4,Baca,31_4
284114,310050001,31,Yucatán,Yuc.,5,Bokobá,31_5
284126,310060001,31,Yucatán,Yuc.,6,Buctzotz,31_6
284489,310070001,31,Yucatán,Yuc.,7,Cacalchén,31_7
284542,310080001,31,Yucatán,Yuc.,8,Calotmul,31_8
284621,310090001,31,Yucatán,Yuc.,9,Cansahcab,31_9
284662,310100001,31,Yucatán,Yuc.,10,Cantamayec,31_10
284710,310110001,31,Yucatán,Yuc.,11,Celestún,31_11
284738,310120001,31,Yucatán,Yuc.,12,Cenotillo,31_12
284840,310130001,31,Yucatán,Yuc.,13,Conkal,31_13
284962,310140001,31,Yucatán,Yuc.,14,Cuncunul,31_14
284980,310150001,31,Yucatán,Yuc.,15,Cuzamá,31_15
285007,310160001,31,Yucatán,Yuc.,16,Chacsinkín,31_16
285020,310170001,31,Yucatán,Yuc.,17,Chankom,31_17
285041,310180001,31,Yucatán,Yuc.,18,Chapab,31_18
285059,310190001,31,Yucatán,Yuc.,19,Chemax,31_19
285328,310200001,31,Yucatán,Yuc.,20,Chicxulub Pueblo,31_20
285367,310210001,31,Yucatán,Yuc.,21,Chichimilá,31_21
285413,310220001,31,Yucatán,Yuc.,22,Chikindzonot,31_22
285430,310230001,31,Yucatán,Yuc.,23,Chocholá,31_23
285508,310240001,31,Yucatán,Yuc.,24,Chumayel,31_24
285529,310250001,31,Yucatán,Yuc.,25,Dzán,31_25
285557,310260001,31,Yucatán,Yuc.,26,Dzemul,31_26
285609,310270001,31,Yucatán,Yuc.,27,Dzidzantún,31_27
285690,310280001,31,Yucatán,Yuc.,28,Dzilam de Bravo,31_28
285799,310290001,31,Yucatán,Yuc.,29,Dzilam González,31_29
286001,310300001,31,Yucatán,Yuc.,30,Dzitás,31_30
286022,310310001,31,Yucatán,Yuc.,31,Dzoncauich,31_31
286072,310320001,31,Yucatán,Yuc.,32,Espita,31_32
286213,310330001,31,Yucatán,Yuc.,33,Halachó,31_33
286294,310340001,31,Yucatán,Yuc.,34,Hocabá,31_34
286328,310350001,31,Yucatán,Yuc.,35,Hoctún,31_35
286353,310360001,31,Yucatán,Yuc.,36,Homún,31_36
286399,310370001,31,Yucatán,Yuc.,37,Huhí,31_37
286420,310380001,31,Yucatán,Yuc.,38,Hunucmá,31_38
286535,310390001,31,Yucatán,Yuc.,39,Ixil,31_39
286567,310400001,31,Yucatán,Yuc.,40,Izamal,31_40
286693,310410001,31,Yucatán,Yuc.,41,Kanasín,31_41
286807,310420001,31,Yucatán,Yuc.,42,Kantunil,31_42
286831,310430001,31,Yucatán,Yuc.,43,Kaua,31_43
286850,310440001,31,Yucatán,Yuc.,44,Kinchil,31_44
286900,310450001,31,Yucatán,Yuc.,45,Kopomá,31_45
286922,310460001,31,Yucatán,Yuc.,46,Mama,31_46
286946,310470001,31,Yucatán,Yuc.,47,Maní,31_47
286997,310480001,31,Yucatán,Yuc.,48,Maxcanú,31_48
287142,310490001,31,Yucatán,Yuc.,49,Mayapán,31_49
287167,310500001,31,Yucatán,Yuc.,50,Mérida,31_50
287603,310510001,31,Yucatán,Yuc.,51,Mocochá,31_51
287658,310520001,31,Yucatán,Yuc.,52,Motul,31_52
287824,310530001,31,Yucatán,Yuc.,53,Muna,31_53
287864,310540001,31,Yucatán,Yuc.,54,Muxupip,31_54
287890,310550001,31,Yucatán,Yuc.,55,Opichén,31_55
287907,310560001,31,Yucatán,Yuc.,56,Oxkutzcab,31_56
288019,310570001,31,Yucatán,Yuc.,57,Panabá,31_57
288410,310580001,31,Yucatán,Yuc.,58,Peto,31_58
288580,310590001,31,Yucatán,Yuc.,59,Progreso,31_59
288637,310600001,31,Yucatán,Yuc.,60,Quintana Roo,31_60
288646,310610001,31,Yucatán,Yuc.,61,Río Lagartos,31_61
288772,310620001,31,Yucatán,Yuc.,62,Sacalum,31_62
288806,310630001,31,Yucatán,Yuc.,63,Samahil,31_63
288863,310640001,31,Yucatán,Yuc.,64,Sanahcat,31_64
288875,310650001,31,Yucatán,Yuc.,65,San Felipe,31_65
289050,310660001,31,Yucatán,Yuc.,66,Santa Elena,31_66
289075,310670001,31,Yucatán,Yuc.,67,Seyé,31_67
289142,310680001,31,Yucatán,Yuc.,68,Sinanché,31_68
289174,310690001,31,Yucatán,Yuc.,69,Sotuta,31_69
289255,310700001,31,Yucatán,Yuc.,70,Sucilá,31_70
289513,310710001,31,Yucatán,Yuc.,71,Sudzal,31_71
289546,310720001,31,Yucatán,Yuc.,72,Suma,31_72
289562,310730001,31,Yucatán,Yuc.,73,Tahdziú,31_73
289600,310740001,31,Yucatán,Yuc.,74,Tahmek,31_74
289638,310750001,31,Yucatán,Yuc.,75,Teabo,31_75
289704,310760001,31,Yucatán,Yuc.,76,Tecoh,31_76
289783,310770001,31,Yucatán,Yuc.,77,Tekal de Venegas,31_77
289816,310780001,31,Yucatán,Yuc.,78,Tekantó,31_78
289849,310790001,31,Yucatán,Yuc.,79,Tekax,31_79
290161,310800001,31,Yucatán,Yuc.,80,Tekit,31_80
290231,310810001,31,Yucatán,Yuc.,81,Tekom,31_81
290264,310820001,31,Yucatán,Yuc.,82,Telchac Pueblo,31_82
290309,310830001,31,Yucatán,Yuc.,83,Telchac Puerto,31_83
290333,310840001,31,Yucatán,Yuc.,84,Temax,31_84
290419,310850001,31,Yucatán,Yuc.,85,Temozón,31_85
290642,310860001,31,Yucatán,Yuc.,86,Tepakán,31_86
290659,310870001,31,Yucatán,Yuc.,87,Tetiz,31_87
290705,310880001,31,Yucatán,Yuc.,88,Teya,31_88
290720,310890001,31,Yucatán,Yuc.,89,Ticul,31_89
290817,310900001,31,Yucatán,Yuc.,90,Timucuy,31_90
290881,310910001,31,Yucatán,Yuc.,91,Tinum,31_91
290937,310920001,31,Yucatán,Yuc.,92,Tixcacalcupul,31_92
290984,310930001,31,Yucatán,Yuc.,93,Tixkokob,31_93
291099,310940001,31,Yucatán,Yuc.,94,Tixmehuac,31_94
291133,310950001,31,Yucatán,Yuc.,95,Tixpéhual,31_95
291194,310960001,31,Yucatán,Yuc.,96,Tizimín,31_96
292826,310970001,31,Yucatán,Yuc.,97,Tunkás,31_97
292885,310980001,31,Yucatán,Yuc.,98,Tzucacab,31_98
293050,310990001,31,Yucatán,Yuc.,99,Uayma,31_99
293079,311000001,31,Yucatán,Yuc.,100,Ucú,31_100
293102,311010001,31,Yucatán,Yuc.,101,Umán,31_101
293392,311020001,31,Yucatán,Yuc.,102,Valladolid,31_102
293849,311030001,31,Yucatán,Yuc.,103,Xocchel,31_103
293870,311040001,31,Yucatán,Yuc.,104,Yaxcabá,31_104
294020,311050001,31,Yucatán,Yuc.,105,Yaxkukul,31_105
294053,311060001,31,Yucatán,Yuc.,106,Yobaín,31_106
294097,320010001,32,Zacatecas,Zac.,1,Apozol,32_1
294167,320020001,32,Zacatecas,Zac.,2,Apulco,32_2
294204,320030001,32,Zacatecas,Zac.,3,Atolinga,32_3
294232,320040001,32,Zacatecas,Zac.,4,Benito Juárez,32_4
294269,320050001,32,Zacatecas,Zac.,5,Calera,32_5
294441,320060001,32,Zacatecas,Zac.,6,Cañitas de Felipe Pescador,32_6
294457,320070001,32,Zacatecas,Zac.,7,Concepción del Oro,32_7
294544,320080001,32,Zacatecas,Zac.,8,Cuauhtémoc,32_8
294600,320090001,32,Zacatecas,Zac.,9,Chalchihuites,32_9
294695,320100001,32,Zacatecas,Zac.,10,Fresnillo,32_10
295435,320110001,32,Zacatecas,Zac.,11,Trinidad García de la Cadena,32_11
295504,320120001,32,Zacatecas,Zac.,12,Genaro Codina,32_12
295578,320130001,32,Zacatecas,Zac.,13,General Enrique Estrada,32_13
295662,320140001,32,Zacatecas,Zac.,14,General Francisco R. Murguía,32_14
295761,320150001,32,Zacatecas,Zac.,15,El Plateado de Joaquín Amaro,32_15
295786,320160001,32,Zacatecas,Zac.,16,General Pánfilo Natera,32_16
295845,320170001,32,Zacatecas,Zac.,17,Guadalupe,32_17
296039,320180001,32,Zacatecas,Zac.,18,Huanusco,32_18
296110,320190001,32,Zacatecas,Zac.,19,Jalpa,32_19
296311,320200001,32,Zacatecas,Zac.,20,Jerez,32_20
296516,320210001,32,Zacatecas,Zac.,21,Jiménez del Teul,32_21
296599,320220001,32,Zacatecas,Zac.,22,Juan Aldama,32_22
296626,320230001,32,Zacatecas,Zac.,23,Juchipila,32_23
296673,320240001,32,Zacatecas,Zac.,24,Loreto,32_24
296778,320250001,32,Zacatecas,Zac.,25,Luis Moya,32_25
296848,320260001,32,Zacatecas,Zac.,26,Mazapil,32_26
297099,320270001,32,Zacatecas,Zac.,27,Melchor Ocampo,32_27
297132,320280001,32,Zacatecas,Zac.,28,Mezquital del Oro,32_28
297225,320290001,32,Zacatecas,Zac.,29,Miguel Auza,32_29
297310,320300001,32,Zacatecas,Zac.,30,Momax,32_30
297344,320310001,32,Zacatecas,Zac.,31,Monte Escobedo,32_31
297555,320320001,32,Zacatecas,Zac.,32,Morelos,32_32
297607,320330001,32,Zacatecas,Zac.,33,Moyahua de Estrada,32_33
297680,320340001,32,Zacatecas,Zac.,34,Nochistlán de Mejía,32_34
297880,320350001,32,Zacatecas,Zac.,35,Noria de Ángeles,32_35
297927,320360001,32,Zacatecas,Zac.,36,Ojocaliente,32_36
298064,320370001,32,Zacatecas,Zac.,37,Pánuco,32_37
298270,320380001,32,Zacatecas,Zac.,38,Pinos,32_38
298606,320390001,32,Zacatecas,Zac.,39,Río Grande,32_39
298699,320400001,32,Zacatecas,Zac.,40,Sain Alto,32_40
298794,320410001,32,Zacatecas,Zac.,41,El Salvador,32_41
298837,320420001,32,Zacatecas,Zac.,42,Sombrerete,32_42
299088,320430001,32,Zacatecas,Zac.,43,Susticacán,32_43
299102,320440001,32,Zacatecas,Zac.,44,Tabasco,32_44
299172,320450001,32,Zacatecas,Zac.,45,Tepechitlán,32_45
299230,320460001,32,Zacatecas,Zac.,46,Tepetongo,32_46
299294,320470001,32,Zacatecas,Zac.,47,Teúl de González Ortega,32_47
299384,320480001,32,Zacatecas,Zac.,48,Tlaltenango de Sánchez Román,32_48
299479,320490001,32,Zacatecas,Zac.,49,Valparaíso,32_49
299837,320500001,32,Zacatecas,Zac.,50,Vetagrande,32_50
299860,320510001,32,Zacatecas,Zac.,51,Villa de Cos,32_51
300171,320520001,32,Zacatecas,Zac.,52,Villa García,32_52
300234,320530001,32,Zacatecas,Zac.,53,Villa González Ortega,32_53
300284,320540001,32,Zacatecas,Zac.,54,Villa Hidalgo,32_54
300343,320550001,32,Zacatecas,Zac.,55,Villanueva,32_55
300496,320560001,32,Zacatecas,Zac.,56,Zacatecas,32_56
300604,320570001,32,Zacatecas,Zac.,57,Trancoso,32_57
300646,320580001,32,Zacatecas,Zac.,58,Santa María de la Paz,32_58
